ExptLabel,Sample,Well,GFP,RFP
Expt08/clone04,TMH10-12/v1/0.5mM/sort04a,D10,0.270225478,0.104101723
Expt08/clone04,TMH10-12/v1/0.5mM/sort04a,D11,0.350653953,0.887940977
Expt08/clone04,TMH10-12/v1/0.5mM/sort04a,D12,0.479019929,0.884495495
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E1,0.541693799,0.957834326
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E2,0.516127114,0.831583284
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E3,0.463395877,0.595570159
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E4,0.532461377,0.94011488
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E5,0.491093087,0.751107508
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E6,0.283008821,0.106808861
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E7,0.337693085,0.146677614
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E8,0.446528954,0.802420041
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E9,0.241995609,0.443970474
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E10,0.362815916,1.21181295
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E11,0.464638692,0.660049231
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,E12,0.640231984,2.256890983
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F1,0.587323195,1.483265039
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F2,0.453985902,0.563576714
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F3,0.390424322,2.123502851
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F4,0.400633202,1.674241134
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F5,0.532283824,0.368908938
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F6,0.371426875,1.547621048
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F7,0.320116006,0.91156688
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F8,0.711783171,2.915832819
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F9,0.486476876,0.639622683
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F10,0.365390295,0.562100099
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F11,0.124992608,1.228424899
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,F12,0.507604904,0.987366687
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G1,0.520121917,0.843642326
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G2,0.556962801,1.101558686
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G3,0.446351401,1.123954102
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G4,0.549505853,1.211566824
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G5,0.49641951,0.723051689
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G6,0.556962801,0.917227211
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G7,0.310528506,0.968170627
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G8,0.317807901,0.826415134
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G9,0.561578956,1.047415915
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G10,0.357578242,0.523707979
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G11,0.529265535,2.503609671
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,G12,0.391667137,0.62928631
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H1,0.516659773,0.858408543
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H2,0.359797571,0.456521733
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H3,0.591051696,0.504758009
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H4,0.249452557,0.899507838
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H5,0.363614821,1.61419205
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H6,0.407113691,0.919934386
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H7,0.604190117,1.350861413
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H8,0.517902588,0.799835929
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H9,0.536012326,0.368170631
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H10,0.53565722,0.746923719
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H11,0.446706507,0.59606234
Expt08/clone04,TMH10-12/v1/0.5mM/sort04,H12,0.496064404,4.14979487
Expt09/clone05,STE6,A1,1.01481769,0.240618406
Expt09/clone05,STE6,A2,0.97036462,0.211152217
Expt09/clone05,STE6,A3,1.01481769,0.257928129
Expt09/clone05,E05973,A4,0.051472033,0.857558147
Expt09/clone05,E05973,A5,0.0625853,0.795454534
Expt09/clone05,E05973,A6,0.079352706,1.346987319
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,A7,0.052446872,0.680232579
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,A8,0.254435552,0.122093029
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,A9,0.41080133,0.524180777
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,A10,0.328913998,0.25713532
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,A11,0.217976207,0.123150104
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,A12,0.311561707,0.334698743
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B1,0.065899789,0.664904917
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B2,0.187170985,0.094608882
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B3,0.23649833,0.150634261
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B4,0.473581577,0.730840425
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B5,0.292064729,0.198467238
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B6,0.258919873,0.18921777
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B7,0.066289728,0.742336191
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B8,0.098264767,0.994714608
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B9,0.076038217,0.71379492
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B10,0.211737184,0.14230973
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B11,0.164359518,0.080338265
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,B12,0.25911482,0.158562368
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C1,0.335347998,0.322674425
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C2,0.233963719,0.106236786
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C3,0.237473185,0.14376322
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C4,0.205693108,0.099894296
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C5,0.202768573,0.068446085
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C6,0.105283684,0.902219889
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C7,0.418600109,0.485200844
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C8,0.305517631,0.263742086
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C9,0.050107239,0.742071896
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C10,0.337492685,0.280919661
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C11,0.065217384,1.065142752
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,C12,0.195944619,0.08562368
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D1,0.072528766,1.054968308
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D2,0.103333989,2.144291754
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D3,0.073893545,1.353461936
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D4,0.197699352,0.077695563
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D5,0.128485074,1.122489434
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D6,0.200038985,0.085887946
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D7,0.150516663,2.016649153
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D8,0.030610261,0.943314031
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D9,0.188340817,0.086945031
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D10,0.027685711,0.817124744
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D11,0.212906986,0.095665966
Expt09/clone05,TMH10-12/v2/0.5mM/sort04a,D12,0.095145256,0.850951381
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E1,0.324429708,0.318710381
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E2,0.266913629,0.187103601
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E3,0.326379418,0.294926021
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E4,0.216806406,0.123282242
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E5,0.181516862,0.079809723
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E6,0.327354242,0.30972515
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E7,0.320725265,0.430761102
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E8,0.395203711,0.431025397
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E9,0.247221674,0.143234667
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E10,0.229479429,0.1115222
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E11,0.081887316,0.91199789
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,E12,0.278806775,0.21934462
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F1,0.433125384,0.587209307
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F2,0.258919873,0.136627902
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F3,0.316338463,0.163583516
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F4,0.315851021,0.130021146
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F5,0.478260844,0.502642715
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F6,0.345876396,0.234408045
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F7,0.215051673,0.124207189
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F8,0.36108403,0.324524338
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F9,0.184051473,0.096458775
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F10,0.234158697,0.132135306
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F11,0.219535963,0.104915434
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,F12,0.198479229,0.098308669
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G1,0.348605953,0.202167026
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G2,0.279001752,0.132135306
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G3,0.273737553,0.104915434
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G4,0.259699751,0.089323467
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G5,0.432248018,0.331659617
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G6,0.237083262,0.098572945
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G7,0.075063362,0.914640612
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G8,0.327354242,0.476479909
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G9,0.59660749,0.996564521
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G10,0.112692539,0.547833009
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G11,0.275297309,0.171247367
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,G12,0.287775386,0.152219879
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H1,0.474751378,0.646405942
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H2,0.348021052,0.250528555
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H3,0.303177997,0.142177602
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H4,0.237570674,0.09751586
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H5,0.297913829,0.122357295
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H6,0.560148175,1.046775925
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H7,0.294209386,0.151955603
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H8,0.384090443,0.381606764
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H9,0.32813412,0.180232559
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H10,0.4926886,0.733218852
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H11,0.533047335,0.76347781
Expt09/clone05,TMH10-12/v2/0.5mM/sort04,H12,0.322869952,0.385042294
Expt03-rep/clone01,STE6,A1,0.848676022,0.242339484
Expt03-rep/clone01,STE6,A2,1.028340965,0.294214875
Expt03-rep/clone01,STE6,A3,1.122983013,0.282263186
Expt03-rep/clone01,E05973,A4,0.077885804,0.99059122
Expt03-rep/clone01,E05973,A5,0.071990056,1.00495868
Expt03-rep/clone01,E05973,A6,0.045769541,1.0044501
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,A7,0.115587497,1.522441179
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,A8,0.216590806,1.152447511
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,A9,0.229623489,0.909853748
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,A10,0.252508282,0.963509203
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,A11,0.334195298,0.833439237
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,A12,0.217832037,1.075143003
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B1,0.220469581,0.483407508
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B2,0.309215948,1.071328693
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B3,0.341952849,1.151939002
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B4,0.281056067,1.984488232
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B5,0.122258988,0.840432329
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B6,0.127999565,1.155499059
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B7,0.18695696,0.921296893
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B8,0.302932361,1.539733024
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B9,0.383533317,1.290019006
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B10,0.321628038,1.471074439
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B11,0.275237904,1.145581723
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,B12,0.026065367,0.894087713
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C1,0.37732725,1.230387832
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C2,0.341642552,0.790591256
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C3,0.374534536,0.969103649
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C4,0.081609431,1.328544169
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C5,0.280047569,1.27298163
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C6,0.276323964,1.043102354
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C7,0.379189075,1.051748276
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C8,0.234898622,1.395168436
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C9,0.315887482,0.930197069
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C10,0.274306969,1.823649101
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C11,0.316042608,1.063699929
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,C12,0.369414573,1.215638956
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D1,0.038477435,0.950031811
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D2,0.310457179,0.881118901
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D3,0.381826663,1.232676475
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D4,0.341332211,1.227209192
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D5,0.327834105,0.785759715
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D6,0.291683895,1.286204696
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D7,0.336367375,1.094977745
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D8,0.400444776,1.007755902
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D9,0.360415791,1.47387159
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D10,0.328609825,0.991226963
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D11,0.333264364,1.327654172
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort05a,D12,0.098055423,0.753464741
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E1,0.404013255,0.865352795
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E2,0.406030206,1.056579817
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E3,0.334195298,1.192116995
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E4,0.374224239,1.135410063
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E5,0.328299528,1.13795296
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E6,0.368638809,0.993515606
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E7,0.374534536,1.218054619
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E8,0.524100165,1.136427222
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E9,0.385550268,1.372155126
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E10,0.197041802,0.803051489
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E11,0.411305339,1.609917419
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,E12,0.377637547,1.511760939
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F1,0.2499483,1.749523233
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F2,0.388963576,1.288366176
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F3,0.388187857,1.093197681
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F4,0.394704176,0.92968849
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F5,0.322714098,1.036872166
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F6,0.450248263,0.716846805
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F7,0.428216797,1.217291785
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F8,0.391756291,1.291926304
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F9,0.321395304,1.260267072
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F10,0.365690924,1.467387149
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F11,0.395169644,1.561729175
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,F12,0.312008706,1.281627409
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G1,0.308750525,1.050985371
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G2,0.181681827,0.52383979
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G3,0.426199847,1.251875332
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G4,0.417511362,1.097774968
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G5,0.352347944,1.380292397
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G6,0.382292086,1.035219336
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G7,0.346762514,1.016274662
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G8,0.498810518,2.234710758
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G9,0.386869062,0.867260021
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G10,0.524953404,0.799618524
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G11,0.47057303,1.366179335
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,G12,0.415959878,1.017164658
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H1,0.383378147,1.38893832
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H2,0.550087925,1.020216135
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H3,0.348314042,0.97609667
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H4,0.536046744,2.405340133
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H5,0.389273873,1.359822056
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H6,0.433647101,1.022250453
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H7,0.424182852,1.042339449
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H8,0.549544939,1.839542298
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H9,0.357933373,1.06268277
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H10,0.4848469,1.80546726
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H11,0.448231268,1.249078181
Expt03-rep/clone01,TMH10-12/v3/0.5mM/sort04,H12,0.462660309,1.215511793
Expt06-rep/clone02,STE6,A1,1.072317823,0.262474938
Expt06-rep/clone02,STE6,A2,0.963924072,0.282043008
Expt06-rep/clone02,STE6,A3,0.963758105,0.279069755
Expt06-rep/clone02,E05973,A4,0.04498423,1.010832748
Expt06-rep/clone02,E05973,A5,0.044403251,0.970935987
Expt06-rep/clone02,E05973,A6,0.045648204,1.018231265
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,A7,0.215957513,1.122363816
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,A8,0.249654203,0.809827855
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,A9,0.09959607,0.764053742
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,A10,0.234880753,1.885172926
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,A11,0.189066558,0.701269963
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,A12,0.317711497,1.614054736
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B1,0.269739377,1.040841743
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B2,0.201018096,1.283057099
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B3,0.192552432,0.693387442
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B4,0.237038678,0.884158797
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B5,0.198030218,1.318874369
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B6,0.198362199,0.73611907
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B7,0.256957885,1.000530132
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B8,0.204835952,1.15880332
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B9,0.218613411,1.664254191
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B10,0.098434136,0.924747025
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B11,0.241686487,0.902758859
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,B12,0.167487421,0.971212527
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C1,0.254468002,0.943485396
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C2,0.282188887,1.366999345
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C3,0.284844785,2.19895359
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C4,0.222929238,0.561112756
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C5,0.036850547,1.412496763
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C6,0.153709962,1.026943561
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C7,0.092126373,1.502108975
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C8,0.235627723,1.898587182
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C9,0.177281034,0.722151812
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C10,0.146240242,0.64076797
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C11,0.174625137,0.984626705
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,C12,0.045316211,0.932629545
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D1,0.191888446,0.971489145
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D2,0.2340508,0.909120215
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D3,0.223261219,0.777467919
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D4,0.187406628,0.652176902
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D5,0.117357375,0.729757715
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D6,0.03884247,0.858920838
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D7,0.164499519,1.25387788
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D8,0.164665533,0.671537586
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D9,0.180600894,1.063037294
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D10,0.228573014,0.847581061
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D11,0.10598684,1.217300067
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort05a,D12,0.010291597,1.013875156
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E1,0.274221195,1.704081875
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E2,0.251646091,0.504552024
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E3,0.203342012,0.703897444
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E4,0.237868655,0.859128301
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E5,0.110717655,0.907184201
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E6,0.063575488,1.318182824
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E7,0.177447025,0.691520505
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E8,0.091628402,0.947288348
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E9,0.166325463,1.331320462
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E10,0.240192548,1.18846662
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E11,0.232224856,0.979509974
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,E12,0.260111778,0.49369625
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F1,0.253306044,1.20713576
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F2,0.222929238,1.048862572
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F3,0.230730916,0.716896772
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F4,0.301776113,0.911609465
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F5,0.252476067,0.786180216
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F6,0.211973667,0.682462514
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F7,0.289160636,0.832576564
